rps,duration (ms),status
560,383.29999999999995,OK
560,308.59999999999997,OK
560,404.1,OK
560,308.90000000000003,OK
560,399.6,OK
560,405.8,OK
560,309.90000000000003,OK
560,313.90000000000003,OK
560,490.9,OK
560,408.3,OK
560,413.0,OK
560,340.2,OK
560,339.8,OK
560,290.3,OK
560,395.9,OK
560,400.6,OK
560,495.09999999999997,OK
560,298.20000000000005,OK
560,490.0,OK
560,287.7,OK
560,519.2,OK
560,489.0,OK
560,358.59999999999997,OK
560,312.09999999999997,OK
560,420.70000000000005,OK
560,400.5,OK
560,470.9,OK
560,312.7,OK
560,321.2,OK
560,321.29999999999995,OK
560,319.90000000000003,OK
560,390.1,OK
560,311.59999999999997,OK
560,398.0,OK
560,411.5,OK
560,398.5,OK
560,400.7,OK
560,306.4,OK
560,359.3,OK
560,579.3000000000001,OK
560,390.90000000000003,OK
560,489.59999999999997,OK
560,409.9,OK
560,578.8,OK
560,403.7,OK
560,302.70000000000005,OK
560,479.9,OK
560,398.2,OK
560,322.2,OK
560,402.9,OK
560,324.2,OK
560,399.8,OK
560,393.40000000000003,OK
560,393.7,OK
560,314.40000000000003,OK
560,300.3,OK
560,385.7,OK
560,400.1,OK
560,395.8,OK
560,397.7,OK
560,480.4,OK
560,378.09999999999997,OK
560,317.7,OK
560,306.3,OK
560,383.7,OK
560,396.1,OK
560,400.4,OK
560,320.0,OK
560,578.0,OK
560,393.7,OK
560,404.0,OK
560,402.5,OK
560,384.79999999999995,OK
560,402.7,OK
560,405.4,OK
560,324.0,OK
560,410.4,OK
560,389.5,OK
560,399.6,OK
560,317.8,OK
560,397.1,OK
560,396.3,OK
560,376.09999999999997,OK
560,381.6,OK
560,416.6,OK
560,502.09999999999997,OK
560,417.1,OK
560,403.2,OK
560,420.20000000000005,OK
560,400.2,OK
560,400.6,OK
560,390.79999999999995,OK
560,322.29999999999995,OK
560,307.09999999999997,OK
560,386.2,OK
560,378.2,OK
560,501.0,OK
560,580.0999999999999,OK
560,312.8,OK
560,491.4,OK
560,398.0,OK
560,400.0,OK
560,480.0,OK
560,315.09999999999997,OK
560,396.3,OK
560,400.2,OK
560,481.1,OK
560,407.5,OK
560,324.6,OK
560,384.79999999999995,OK
560,386.2,OK
560,391.6,OK
560,385.7,OK
560,401.5,OK
560,493.3,OK
560,399.4,OK
560,390.0,OK
560,500.0,OK
560,401.7,OK
560,402.0,OK
560,328.6,OK
560,414.4,OK
560,409.2,OK
560,399.6,OK
560,403.9,OK
560,415.3,OK
560,317.5,OK
560,420.09999999999997,OK
560,490.09999999999997,OK
560,303.59999999999997,OK
560,389.40000000000003,OK
560,396.1,OK
560,413.2,OK
560,400.7,OK
560,401.8,OK
560,404.0,OK
560,404.3,OK
560,482.9,OK
560,401.4,OK
560,409.7,OK
560,402.1,OK
560,421.9,OK
560,479.0,OK
560,479.1,OK
560,400.0,OK
560,318.0,OK
560,309.8,OK
560,480.0,OK
560,496.2,OK
560,299.20000000000005,OK
560,361.3,OK
560,381.1,OK
560,490.70000000000005,OK
560,310.59999999999997,OK
560,299.59999999999997,OK
560,315.90000000000003,OK
560,395.4,OK
560,403.8,OK
560,312.3,OK
560,308.09999999999997,OK
560,391.0,OK
560,308.59999999999997,OK
560,309.8,OK
560,389.7,OK
560,384.7,OK
560,397.2,OK
560,405.1,OK
560,394.5,OK
560,310.8,OK
560,386.1,OK
560,381.6,OK
560,310.0,OK
560,390.7,OK
560,399.9,OK
560,297.4,OK
560,315.59999999999997,OK
560,396.7,OK
560,392.7,OK
560,395.0,OK
560,312.40000000000003,OK
560,314.5,OK
560,220.70000000000002,OK
560,475.5,OK
560,390.0,OK
560,386.7,OK
560,386.79999999999995,OK
560,317.09999999999997,OK
560,308.59999999999997,OK
560,408.6,OK
560,296.5,OK
560,378.90000000000003,OK
560,394.6,OK
560,384.5,OK
560,322.90000000000003,OK
560,393.5,OK
560,303.4,OK
560,316.0,OK
560,391.79999999999995,OK
560,398.8,OK
560,398.9,OK
560,402.2,OK
560,308.90000000000003,OK
560,314.90000000000003,OK
560,303.70000000000005,OK
560,297.20000000000005,OK
560,304.5,OK
560,407.7,OK
560,311.40000000000003,OK
560,400.0,OK
560,392.90000000000003,OK
560,393.1,OK
560,318.7,OK
560,384.40000000000003,OK
560,396.0,OK
560,298.8,OK
560,387.7,OK
560,388.7,OK
560,388.7,OK
560,395.7,OK
560,395.7,OK
560,395.9,OK
560,390.1,OK
560,300.59999999999997,OK
560,316.90000000000003,OK
560,387.1,OK
560,503.29999999999995,OK
560,400.8,OK
560,311.7,OK
560,396.7,OK
560,389.7,OK
560,308.3,OK
560,302.0,OK
560,308.3,OK
560,392.7,OK
560,403.5,OK
560,304.70000000000005,OK
560,308.2,OK
560,385.90000000000003,OK
560,400.5,OK
560,301.0,OK
560,401.3,OK
560,386.90000000000003,OK
560,395.1,OK
560,395.1,OK
560,295.0,OK
560,299.0,OK
560,393.5,OK
560,387.40000000000003,OK
560,318.79999999999995,OK
560,409.1,OK
560,499.0,OK
560,398.6,OK
560,302.09999999999997,OK
560,310.59999999999997,OK
560,298.4,OK
560,312.90000000000003,OK
560,307.59999999999997,OK
560,300.0,OK
560,410.1,OK
560,403.2,OK
560,303.4,OK
560,399.7,OK
560,306.8,OK
560,300.70000000000005,OK
560,319.90000000000003,OK
560,380.90000000000003,OK
560,391.90000000000003,OK
560,384.0,OK
560,316.40000000000003,OK
560,387.90000000000003,OK
560,389.29999999999995,OK
560,308.90000000000003,OK
560,304.9,OK
560,320.40000000000003,OK
560,381.29999999999995,OK
560,381.29999999999995,OK
560,302.8,OK
560,305.70000000000005,OK
560,397.1,OK
560,400.5,OK
560,297.59999999999997,OK
560,311.90000000000003,OK
560,300.5,OK
560,404.0,OK
560,407.3,OK
560,325.2,OK
560,326.29999999999995,OK
560,411.0,OK
560,412.3,OK
560,400.1,OK
560,424.8,OK
560,301.8,OK
560,304.70000000000005,OK
560,405.5,OK
560,476.4,OK
560,374.59999999999997,OK
560,386.40000000000003,OK
560,473.9,OK
560,488.3,OK
560,486.9,OK
560,394.7,OK
560,400.2,OK
560,489.4,OK
560,391.79999999999995,OK
560,408.6,OK
560,411.7,OK
560,426.0,OK
560,497.0,OK
560,417.1,OK
560,399.7,OK
560,388.29999999999995,OK
560,399.8,OK
560,388.7,OK
560,298.4,OK
560,490.09999999999997,OK
560,488.9,OK
560,402.5,OK
560,310.09999999999997,OK
560,392.1,OK
560,484.09999999999997,OK
560,296.9,OK
560,313.3,OK
560,385.6,OK
560,492.59999999999997,OK
560,492.59999999999997,OK
560,309.0,OK
560,320.1,OK
560,386.0,OK
560,401.5,OK
560,389.7,OK
560,386.6,OK
560,398.4,OK
560,406.9,OK
560,497.59999999999997,OK
560,307.5,OK
560,318.40000000000003,OK
560,393.6,OK
560,398.9,OK
560,300.9,OK
560,400.2,OK
560,380.09999999999997,OK
560,401.0,OK
560,401.5,OK
560,304.09999999999997,OK
560,395.4,OK
560,401.0,OK
560,307.40000000000003,OK
560,382.40000000000003,OK
560,308.40000000000003,OK
560,512.5999999999999,OK
560,316.7,OK
560,418.1,OK
560,501.0,OK
560,381.2,OK
560,313.09999999999997,OK
560,399.6,OK
560,312.59999999999997,OK
560,401.0,OK
560,401.4,OK
560,408.6,OK
560,302.3,OK
560,483.9,OK
560,304.5,OK
560,387.90000000000003,OK
560,309.8,OK
560,391.29999999999995,OK
560,385.40000000000003,OK
560,389.79999999999995,OK
560,400.1,OK
560,397.8,OK
560,380.3,OK
560,382.29999999999995,OK
560,300.9,OK
560,316.3,OK
560,403.3,OK
560,415.8,OK
560,396.2,OK
560,305.59999999999997,OK
560,407.9,OK
560,408.0,OK
560,228.4,OK
560,228.7,OK
560,221.8,OK
560,400.8,OK
560,480.6,OK
560,399.3,OK
560,472.3,OK
560,378.0,OK
560,391.79999999999995,OK
560,392.0,OK
560,394.1,OK
560,395.4,OK
560,579.6,OK
560,581.9,OK
560,401.7,OK
560,501.2,OK
560,298.4,OK
560,396.4,OK
560,321.40000000000003,OK
560,316.90000000000003,OK
560,314.8,OK
560,317.2,OK
560,488.59999999999997,OK
560,311.2,OK
560,416.9,OK
560,323.1,OK
560,399.8,OK
560,498.5,OK
560,387.90000000000003,OK
560,388.0,OK
560,407.0,OK
560,395.3,OK
560,488.5,OK
560,420.09999999999997,OK
560,389.90000000000003,OK
560,307.09999999999997,OK
560,395.0,OK
560,402.9,OK
560,318.0,OK
560,397.0,OK
560,397.7,OK
560,399.9,OK
560,410.4,OK
560,409.5,OK
560,389.90000000000003,OK
560,389.5,OK
560,305.20000000000005,OK
560,404.5,OK
560,481.0,OK
560,492.09999999999997,OK
560,392.6,OK
560,392.7,OK
560,587.0,OK
560,591.5,OK
560,491.09999999999997,OK
560,401.1,OK
560,305.0,OK
560,390.29999999999995,OK
560,315.7,OK
560,401.4,OK
560,305.9,OK
560,308.5,OK
560,387.7,OK
560,312.40000000000003,OK
560,318.40000000000003,OK
560,396.3,OK
560,392.5,OK
560,400.3,OK
560,312.5,OK
560,385.2,OK
560,382.7,OK
560,386.79999999999995,OK
560,319.5,OK
560,481.0,OK
560,487.20000000000005,OK
560,303.59999999999997,OK
560,391.2,OK
560,312.7,OK
560,395.3,OK
560,302.3,OK
560,304.0,OK
560,394.9,OK
560,390.1,OK
560,400.2,OK
560,497.3,OK
560,314.3,OK
560,314.0,OK
560,301.20000000000005,OK
560,226.70000000000002,OK
560,304.8,OK
560,420.9,OK
560,382.7,OK
560,403.8,OK
560,310.2,OK
560,491.5,OK
560,415.5,OK
560,398.0,OK
560,394.1,OK
560,308.5,OK
560,472.1,OK
560,388.0,OK
560,406.9,OK
560,397.4,OK
560,309.8,OK
560,685.8,OK
560,323.79999999999995,OK
560,308.59999999999997,OK
560,383.2,OK
560,481.4,OK
560,399.6,OK
560,491.59999999999997,OK
560,403.4,OK
560,491.09999999999997,OK
560,404.6,OK
560,408.6,OK
560,378.3,OK
560,489.09999999999997,OK
560,475.1,OK
560,417.5,OK
560,391.29999999999995,OK
560,401.5,OK
560,303.20000000000005,OK
560,303.70000000000005,OK
560,308.0,OK
560,509.29999999999995,OK
560,472.2,OK
560,416.9,OK
560,330.5,OK
560,411.1,OK
560,404.1,OK
560,323.1,OK
560,323.29999999999995,OK
560,305.8,OK
560,391.6,OK
560,487.3,OK
560,495.5,OK
560,406.7,OK
560,308.59999999999997,OK
560,390.29999999999995,OK
560,400.7,OK
560,377.09999999999997,OK
560,396.5,OK
560,394.9,OK
560,312.8,OK
560,500.90000000000003,OK
560,324.7,OK
560,401.1,OK
560,309.90000000000003,OK
560,384.40000000000003,OK
560,384.5,OK
560,396.7,OK
560,390.1,OK
560,390.29999999999995,OK
560,408.4,OK
560,302.8,OK
560,390.5,OK
560,473.3,OK
560,393.0,OK
560,399.5,OK
560,395.6,OK
560,400.1,OK
560,287.4,OK
560,303.09999999999997,OK
560,396.8,OK
560,306.90000000000003,OK
560,393.1,OK
560,393.0,OK
560,405.1,OK
560,395.3,OK
560,396.2,OK
560,306.0,OK
560,314.90000000000003,OK
560,322.29999999999995,OK
560,400.4,OK
560,402.6,OK
560,495.90000000000003,OK
560,426.3,OK
560,396.4,OK
560,301.70000000000005,OK
560,300.4,OK
560,380.3,OK
560,407.8,OK
560,407.5,OK
560,299.59999999999997,OK
560,393.1,OK
560,388.79999999999995,OK
560,372.09999999999997,OK
560,392.29999999999995,OK
560,309.59999999999997,OK
560,309.2,OK
560,406.6,OK
560,316.40000000000003,OK
560,304.59999999999997,OK
560,396.9,OK
560,397.0,OK
560,405.2,OK
560,402.8,OK
560,307.09999999999997,OK
560,293.9,OK
560,304.0,OK
560,399.1,OK
560,385.0,OK
560,387.79999999999995,OK
560,391.7,OK
560,385.5,OK
560,388.5,OK
560,297.8,OK
560,303.5,OK
560,402.9,OK
560,390.90000000000003,OK
560,390.5,OK
560,408.7,OK
560,321.1,OK
560,215.29999999999998,OK
560,402.0,OK
560,309.8,OK
560,405.4,OK
560,311.59999999999997,OK
560,400.9,OK
560,310.5,OK
560,399.3,OK
560,490.0,OK
560,300.5,OK
560,301.3,OK
560,394.7,OK
560,382.29999999999995,OK
560,384.7,OK
560,384.6,OK
560,403.0,OK
560,390.7,OK
560,213.79999999999998,OK
560,407.8,OK
560,295.20000000000005,OK
560,390.7,OK
560,407.3,OK
560,407.5,OK
560,510.29999999999995,OK
560,410.2,OK
560,321.90000000000003,OK
560,423.5,OK
560,227.70000000000002,OK
560,480.4,OK
560,481.4,OK
560,481.70000000000005,OK
560,499.3,OK
560,305.70000000000005,OK
560,307.8,OK
560,379.8,OK
560,384.40000000000003,OK
560,385.90000000000003,OK
560,390.90000000000003,OK
560,404.4,OK
560,419.9,OK
560,303.4,OK
560,385.6,OK
560,385.79999999999995,OK
560,412.6,OK
560,512.4,OK
560,303.70000000000005,OK
560,499.5,OK
560,311.7,OK
560,395.5,OK
560,395.7,OK
560,382.0,OK
560,316.3,OK
560,402.1,OK
560,395.7,OK
560,405.0,OK
560,290.5,OK
560,307.7,OK
560,393.9,OK
560,392.79999999999995,OK
560,304.20000000000005,OK
560,389.79999999999995,OK
560,398.2,OK
560,390.0,OK
560,312.90000000000003,OK
560,309.59999999999997,OK
560,310.3,OK
560,394.8,OK
560,399.8,OK
560,391.6,OK
560,407.8,OK
560,305.8,OK
560,406.6,OK
560,501.09999999999997,OK
560,309.3,OK
560,301.59999999999997,OK
560,299.8,OK
560,393.29999999999995,OK
560,413.9,OK
560,397.6,OK
560,380.2,OK
560,405.7,OK
560,294.5,OK
560,306.59999999999997,OK
560,306.90000000000003,OK
560,380.59999999999997,OK
560,483.4,OK
560,398.3,OK
560,493.9,OK
560,304.8,OK
560,384.0,OK
560,300.9,OK
560,297.9,OK
560,297.59999999999997,OK
560,310.7,OK
560,316.8,OK
560,320.1,OK
560,317.0,OK
560,310.8,OK
560,395.4,OK
560,390.0,OK
560,311.09999999999997,OK
560,301.70000000000005,OK
560,310.0,OK
560,399.5,OK
560,474.7,OK
560,517.0,OK
560,407.9,OK
560,383.6,OK
560,384.29999999999995,OK
560,305.0,OK
560,301.09999999999997,OK
560,394.1,OK
560,390.79999999999995,OK
560,390.90000000000003,OK
560,497.59999999999997,OK
560,374.8,OK
560,402.1,OK
560,376.8,OK
560,313.5,OK
560,313.0,OK
560,302.4,OK
560,298.8,OK
560,317.3,OK
560,498.0,OK
560,408.3,OK
560,400.6,OK
560,306.0,OK
560,314.5,OK
560,322.2,OK
560,380.09999999999997,OK
560,385.40000000000003,OK
560,399.5,OK
560,480.0,OK
560,389.2,OK
560,319.29999999999995,OK
560,306.5,OK
560,313.8,OK
560,313.8,OK
560,389.0,OK
560,405.1,OK
560,323.29999999999995,OK
560,320.29999999999995,OK
560,402.4,OK
560,390.5,OK
560,400.5,OK
560,294.0,OK
560,379.7,OK
560,375.90000000000003,OK
560,376.7,OK
560,391.7,OK
560,392.2,OK
560,396.9,OK
560,482.70000000000005,OK
560,310.7,OK
560,408.1,OK
560,488.59999999999997,OK
560,394.5,OK
560,328.6,OK
560,400.0,OK
560,420.09999999999997,OK
560,394.9,OK
560,381.2,OK
560,392.40000000000003,OK
560,496.59999999999997,OK
560,409.1,OK
560,306.90000000000003,OK
560,387.5,OK
560,391.90000000000003,OK
560,321.0,OK
560,481.0,OK
560,399.4,OK
560,398.9,OK
560,304.8,OK
560,407.3,OK
560,297.4,OK
560,309.0,OK
560,394.7,OK
560,299.3,OK
560,401.0,OK
560,409.4,OK
560,400.1,OK
560,397.0,OK
560,309.40000000000003,OK
560,305.8,OK
560,410.0,OK
560,398.0,OK
560,391.40000000000003,OK
560,492.70000000000005,OK
560,399.2,OK
560,401.8,OK
560,402.6,OK
560,305.3,OK
560,383.7,OK
560,383.1,OK
560,384.6,OK
560,394.8,OK
560,409.9,OK
560,398.7,OK
560,405.3,OK
560,390.0,OK
560,302.20000000000005,OK
560,311.59999999999997,OK
560,397.1,OK
560,410.5,OK
560,410.5,OK
560,410.5,OK
560,316.09999999999997,OK
560,223.1,OK
560,305.70000000000005,OK
560,395.4,OK
560,309.09999999999997,OK
560,305.09999999999997,OK
560,405.8,OK
560,390.90000000000003,OK
560,382.1,OK
560,491.20000000000005,OK
560,398.3,OK
560,401.1,OK
560,394.1,OK
560,397.3,OK
560,494.3,OK
560,484.09999999999997,OK
560,504.4,OK
560,483.09999999999997,OK
560,300.3,OK
560,308.5,OK
560,313.8,OK
560,398.8,OK
560,406.9,OK
560,390.7,OK
560,314.0,OK
560,402.6,OK
560,403.0,OK
560,300.5,OK
560,322.7,OK
560,308.90000000000003,OK
560,394.9,OK
560,427.0,OK
560,336.0,OK
560,390.1,OK
560,381.40000000000003,OK
560,400.7,OK
560,387.6,OK
560,400.6,OK
560,404.4,OK
560,294.8,OK
560,393.8,OK
560,403.8,OK
560,371.59999999999997,OK
560,381.6,OK
560,401.6,OK
560,326.5,OK
560,376.90000000000003,OK
560,388.40000000000003,OK
560,408.4,OK
560,413.4,OK
560,399.7,OK
560,400.2,OK
560,480.5,OK
560,398.6,OK
560,410.0,OK
560,390.40000000000003,OK
560,297.8,OK
560,305.8,OK
560,387.79999999999995,OK
560,318.5,OK
560,389.79999999999995,OK
560,410.2,OK
560,495.2,OK
560,309.5,OK
560,380.0,OK
560,395.4,OK
560,316.7,OK
560,299.5,OK
560,313.2,OK
560,384.2,OK
560,484.3,OK
560,317.8,OK
560,317.90000000000003,OK
560,400.4,OK
560,397.1,OK
560,303.8,OK
560,308.8,OK
560,401.3,OK
560,320.0,OK
560,481.9,OK
560,480.9,OK
560,402.4,OK
560,382.5,OK
560,393.40000000000003,OK
560,304.3,OK
560,378.8,OK
560,407.5,OK
560,479.1,OK
560,401.0,OK
560,318.40000000000003,OK
560,400.0,OK
560,401.0,OK
560,318.6,OK
560,378.59999999999997,OK
560,398.2,OK
560,387.40000000000003,OK
560,385.0,OK
560,401.8,OK
560,328.29999999999995,OK
560,328.7,OK
560,310.8,OK
560,379.40000000000003,OK
560,480.5,OK
560,416.5,OK
560,310.3,OK
560,311.7,OK
560,412.4,OK
560,309.59999999999997,OK
560,405.0,OK
560,379.3,OK
560,389.6,OK
560,470.8,OK
560,311.0,OK
560,301.9,OK
560,382.40000000000003,OK
560,409.5,OK
560,402.9,OK
560,387.7,OK
560,400.7,OK
560,312.2,OK
560,400.6,OK
560,400.4,OK
560,392.0,OK
560,391.40000000000003,OK
560,411.2,OK
560,311.90000000000003,OK
560,402.1,OK
560,479.0,OK
560,402.1,OK
560,332.9,OK
560,423.5,OK
560,430.4,OK
560,323.0,OK
560,306.90000000000003,OK
560,312.7,OK
560,388.79999999999995,OK
560,398.2,OK
560,416.4,OK
560,398.0,OK
560,398.3,OK
560,371.2,OK
560,376.3,OK
560,391.1,OK
560,471.8,OK
560,391.0,OK
560,558.8,OK
560,409.0,OK
560,400.5,OK
560,306.20000000000005,OK
560,309.40000000000003,OK
560,401.3,OK
560,306.90000000000003,OK
560,393.6,OK
560,312.09999999999997,OK
560,399.9,OK
560,394.0,OK
560,310.09999999999997,OK
560,398.1,OK
560,399.4,OK
560,384.40000000000003,OK
560,399.1,OK
560,387.79999999999995,OK
560,412.9,OK
560,373.90000000000003,OK
560,405.2,OK
560,390.1,OK
560,402.1,OK
560,324.0,OK
560,423.4,OK
560,397.5,OK
560,310.40000000000003,OK
560,403.0,OK
560,408.5,OK
560,394.6,OK
560,315.7,OK
560,381.90000000000003,OK
560,319.90000000000003,OK
560,390.0,OK
560,395.4,OK
560,395.3,OK
560,386.0,OK
560,301.0,OK
560,304.4,OK
560,303.8,OK
560,401.5,OK
560,395.9,OK
560,400.8,OK
560,400.0,OK
560,396.2,OK
560,390.0,OK
560,390.1,OK
560,308.5,OK
560,383.5,OK
560,397.0,OK
560,399.1,OK
560,400.5,OK
560,581.5,OK
560,401.1,OK
560,307.09999999999997,OK
560,397.3,OK
560,308.5,OK
560,390.5,OK
560,319.6,OK
560,409.9,OK
560,486.0,OK
560,396.4,OK
560,309.40000000000003,OK
560,301.0,OK
560,402.6,OK
560,392.7,OK
560,310.59999999999997,OK
560,483.8,OK
560,483.8,OK
560,381.0,OK
560,306.4,OK
560,381.7,OK
560,410.1,OK
560,404.5,OK
560,398.0,OK
560,310.09999999999997,OK
560,320.90000000000003,OK
560,315.0,OK
560,314.09999999999997,OK
560,399.0,OK
560,420.4,OK
560,405.3,OK
560,322.1,OK
560,389.5,OK
560,390.29999999999995,OK
560,383.79999999999995,OK
560,408.6,OK
560,392.7,OK
560,398.9,OK
560,310.90000000000003,OK
560,395.9,OK
560,390.0,OK
560,477.3,OK
560,483.5,OK
560,303.09999999999997,OK
560,404.0,OK
560,301.9,OK
560,490.9,OK
560,481.2,OK
560,497.3,OK
560,411.3,OK
560,411.5,OK
560,217.29999999999998,OK
560,314.0,OK
560,307.90000000000003,OK
560,301.8,OK
560,400.3,OK
560,407.2,OK
560,419.0,OK
560,379.2,OK
560,405.0,OK
560,397.9,OK
560,383.7,OK
560,395.0,OK
560,387.7,OK
560,393.2,OK
560,493.20000000000005,OK
560,397.7,OK
560,416.7,OK
560,307.59999999999997,OK
560,388.79999999999995,OK
560,315.0,OK
560,315.09999999999997,OK
560,397.2,OK
560,294.4,OK
560,400.6,OK
560,393.1,OK
560,394.2,OK
560,390.1,OK
560,390.5,OK
560,300.59999999999997,OK
560,300.8,OK
560,389.29999999999995,OK
560,390.29999999999995,OK
560,396.8,OK
560,399.0,OK
560,306.90000000000003,OK
560,398.7,OK
560,310.09999999999997,OK
560,397.7,OK
560,397.7,OK
560,310.5,OK
560,497.5,OK
560,500.49999999999994,OK
560,400.1,OK
560,305.0,OK
560,400.1,OK
560,405.5,OK
560,394.5,OK
560,494.0,OK
560,308.7,OK
560,321.29999999999995,OK
560,307.59999999999997,OK
560,296.20000000000005,OK
560,307.7,OK
560,391.0,OK
560,391.0,OK
560,309.0,OK
560,395.5,OK
560,487.0,OK
560,374.09999999999997,OK
560,393.29999999999995,OK
560,402.6,OK
560,474.0,OK
560,386.40000000000003,OK
560,318.90000000000003,OK
560,398.8,OK
560,500.29999999999995,OK
560,389.90000000000003,OK
560,490.70000000000005,OK
560,310.09999999999997,OK
560,312.7,OK
560,404.2,OK
560,389.29999999999995,OK
560,318.40000000000003,OK
560,420.09999999999997,OK
560,401.2,OK
560,325.29999999999995,OK
560,306.8,OK
560,301.0,OK
560,312.59999999999997,OK
560,401.2,OK
560,380.0,OK
560,314.3,OK
560,404.0,OK
560,404.6,OK
560,301.0,OK
560,378.8,OK
560,314.59999999999997,OK
560,400.6,OK
560,406.4,OK
560,406.5,OK
560,488.9,OK
560,392.2,OK
560,420.4,OK
560,381.40000000000003,OK
560,384.0,OK
560,310.40000000000003,OK
560,400.1,OK
560,388.5,OK
560,397.8,OK
560,391.0,OK
560,395.4,OK
560,398.9,OK
560,381.0,OK
560,299.3,OK
560,312.09999999999997,OK
560,405.8,OK
560,390.79999999999995,OK
560,409.3,OK
560,389.90000000000003,OK
560,315.40000000000003,OK
560,405.6,OK
560,391.40000000000003,OK
560,304.59999999999997,OK
560,296.4,OK
560,314.3,OK
560,390.40000000000003,OK
560,392.40000000000003,OK
560,315.59999999999997,OK
560,400.0,OK
560,499.2,OK
560,384.29999999999995,OK
560,395.8,OK
560,317.8,OK
560,318.5,OK
560,386.1,OK
560,310.0,OK
560,400.5,OK
560,496.90000000000003,OK
560,385.79999999999995,OK
560,308.7,OK
560,318.2,OK
560,400.0,OK
560,300.0,OK
560,382.90000000000003,OK
560,385.5,OK
560,319.40000000000003,OK
560,393.0,OK
560,401.7,OK
560,312.09999999999997,OK
560,294.0,OK
560,305.3,OK
560,491.59999999999997,OK
560,310.09999999999997,OK
560,395.7,OK
560,393.6,OK
560,390.5,OK
560,396.9,OK
560,480.6,OK
560,306.0,OK
560,390.2,OK
560,387.5,OK
560,404.2,OK
560,317.3,OK
560,393.9,OK
560,393.8,OK
560,391.29999999999995,OK
560,319.7,OK
560,303.0,OK
560,322.79999999999995,OK
560,323.40000000000003,OK
560,296.4,OK
560,414.2,OK
560,415.9,OK
560,324.90000000000003,OK
560,413.7,OK
560,399.9,OK
560,415.0,OK
560,415.0,OK
560,225.5,OK
560,377.09999999999997,OK
560,396.5,OK
560,577.4,OK
560,374.90000000000003,OK
560,383.90000000000003,OK
560,385.5,OK
560,385.40000000000003,OK
560,296.09999999999997,OK
560,378.2,OK
560,321.0,OK
560,481.5,OK
560,478.1,OK
560,389.90000000000003,OK
560,321.7,OK
560,321.6,OK
560,379.0,OK
560,384.90000000000003,OK
560,318.7,OK
560,403.7,OK
560,481.0,OK
560,399.1,OK
560,409.0,OK
560,421.8,OK
560,413.5,OK
560,301.70000000000005,OK
560,387.7,OK
560,316.40000000000003,OK
560,380.59999999999997,OK
560,378.2,OK
560,398.4,OK
560,390.2,OK
560,415.4,OK
560,292.7,OK
560,306.09999999999997,OK
560,378.59999999999997,OK
560,378.0,OK
560,397.5,OK
560,403.1,OK
560,401.7,OK
560,407.4,OK
560,294.59999999999997,OK
560,410.8,OK
560,309.0,OK
560,392.90000000000003,OK
560,394.5,OK
560,318.09999999999997,OK
560,401.7,OK
560,312.40000000000003,OK
560,383.5,OK
560,317.2,OK
560,308.2,OK
560,302.0,OK
560,313.40000000000003,OK
560,490.8,OK
560,403.0,OK
560,403.6,OK
560,483.3,OK
560,383.40000000000003,OK
560,405.5,OK
560,317.3,OK
560,305.20000000000005,OK
560,378.90000000000003,OK
560,380.90000000000003,OK
560,479.0,OK
560,398.8,OK
560,394.8,OK
560,313.09999999999997,OK
560,404.7,OK
560,295.09999999999997,OK
560,317.2,OK
560,401.2,OK
560,399.4,OK
560,489.3,OK
560,506.2,OK
560,406.3,OK
560,309.09999999999997,OK
560,296.20000000000005,OK
560,392.79999999999995,OK
560,392.2,OK
560,400.1,OK
560,393.29999999999995,OK
560,579.8,OK
560,400.5,OK
560,390.40000000000003,OK
560,298.70000000000005,OK
560,303.59999999999997,OK
560,313.09999999999997,OK
560,298.3,OK
560,401.3,OK
560,319.79999999999995,OK
560,305.3,OK
560,400.2,OK
560,311.40000000000003,OK
560,311.5,OK
560,307.0,OK
560,401.8,OK
560,300.70000000000005,OK
560,389.1,OK
560,389.2,OK
560,308.8,OK
560,400.0,OK
560,480.6,OK
560,314.0,OK
560,308.40000000000003,OK
560,293.4,OK
560,300.20000000000005,OK
560,390.5,OK
560,407.7,OK
560,411.0,OK
560,480.7,OK
560,511.1,OK
560,407.6,OK
560,401.1,OK
560,392.40000000000003,OK
560,399.3,OK
560,398.1,OK
560,399.7,OK
560,499.0,OK
560,481.4,OK
560,393.7,OK
560,375.59999999999997,OK
560,402.8,OK
560,383.7,OK
560,309.90000000000003,OK
560,319.1,OK
560,309.5,OK
560,318.2,OK
560,492.5,OK
560,318.5,OK
560,318.40000000000003,OK
560,299.59999999999997,OK
560,396.2,OK
560,316.40000000000003,OK
560,316.59999999999997,OK
560,309.40000000000003,OK
560,396.8,OK
560,407.2,OK
560,380.09999999999997,OK
560,308.09999999999997,OK
560,307.09999999999997,OK
560,311.7,OK
560,402.8,OK
560,402.9,OK
560,379.8,OK
560,483.09999999999997,OK
560,385.6,OK
560,378.2,OK
560,319.40000000000003,OK
560,480.6,OK
560,484.8,OK
560,383.40000000000003,OK
560,395.8,OK
560,397.8,OK
560,397.8,OK
560,327.1,OK
560,319.7,OK
560,321.90000000000003,OK
560,321.2,OK
560,310.09999999999997,OK
560,410.5,OK
560,313.0,OK
560,321.0,OK
560,374.3,OK
560,409.3,OK
560,397.6,OK
560,398.6,OK
560,370.40000000000003,OK
560,475.4,OK
560,475.5,OK
560,474.3,OK
560,310.2,OK
560,299.0,OK
560,390.90000000000003,OK
560,383.1,OK
560,304.8,OK
